id,answer
sentence_4776,B
sentence_4777,C
sentence_4778,B
sentence_4779,C
sentence_4780,B
sentence_4781,A
sentence_4782,C
sentence_4783,A
sentence_4784,B
sentence_4785,A
sentence_4786,A
sentence_4787,A
sentence_4788,B
sentence_4789,C
sentence_4790,C
sentence_4791,A
sentence_4792,A
sentence_4793,C
sentence_4794,B
sentence_4795,A
sentence_4796,A
sentence_4797,B
sentence_4798,B
sentence_4799,C
sentence_4800,A
sentence_4801,C
sentence_4802,B
sentence_4803,A
sentence_4804,A
sentence_4805,C
sentence_4806,C
sentence_4807,B
sentence_4808,A
sentence_4809,B
sentence_4810,C
sentence_4811,C
sentence_4812,B
sentence_4813,A
sentence_4814,A
sentence_4815,B
sentence_4816,A
sentence_4817,B
sentence_4818,A
sentence_4819,C
sentence_4820,A
sentence_4821,A
sentence_4822,B
sentence_4823,A
sentence_4824,C
sentence_4825,C
sentence_4826,A
sentence_4827,C
sentence_4828,B
sentence_4829,B
sentence_4830,A
sentence_4831,A
sentence_4832,A
sentence_4833,A
sentence_4834,A
sentence_4835,B
sentence_4836,C
sentence_4837,B
sentence_4838,B
sentence_4839,A
sentence_4840,C
sentence_4841,C
sentence_4842,C
sentence_4843,B
sentence_4844,A
sentence_4845,B
sentence_4846,A
sentence_4847,A
sentence_4848,B
sentence_4849,C
sentence_4850,A
sentence_4851,B
sentence_4852,A
sentence_4853,B
sentence_4854,B
sentence_4855,B
sentence_4856,A
sentence_4857,C
sentence_4858,B
sentence_4859,A
sentence_4860,A
sentence_4861,A
sentence_4862,B
sentence_4863,C
sentence_4864,A
sentence_4865,A
sentence_4866,C
sentence_4867,B
sentence_4868,A
sentence_4869,C
sentence_4870,A
sentence_4871,B
sentence_4872,C
sentence_4873,B
sentence_4874,B
sentence_4875,C
sentence_4876,C
sentence_4877,C
sentence_4878,B
sentence_4879,C
sentence_4880,C
sentence_4881,C
sentence_4882,A
sentence_4883,A
sentence_4884,B
sentence_4885,A
sentence_4886,C
sentence_4887,C
sentence_4888,B
sentence_4889,A
sentence_4890,C
sentence_4891,B
sentence_4892,A
sentence_4893,A
sentence_4894,A
sentence_4895,A
sentence_4896,A
sentence_4897,A
sentence_4898,C
sentence_4899,C
sentence_4900,B
sentence_4901,B
sentence_4902,A
sentence_4903,B
sentence_4904,B
sentence_4905,C
sentence_4906,C
sentence_4907,B
sentence_4908,A
sentence_4909,C
sentence_4910,C
sentence_4911,C
sentence_4912,A
sentence_4913,C
sentence_4914,B
sentence_4915,A
sentence_4916,A
sentence_4917,C
sentence_4918,A
sentence_4919,B
sentence_4920,B
sentence_4921,B
sentence_4922,A
sentence_4923,C
sentence_4924,C
sentence_4925,B
sentence_4926,B
sentence_4927,B
sentence_4928,C
sentence_4929,A
sentence_4930,B
sentence_4931,A
sentence_4932,C
sentence_4933,B
sentence_4934,C
sentence_4935,A
sentence_4936,C
sentence_4937,C
sentence_4938,A
sentence_4939,A
sentence_4940,C
sentence_4941,C
sentence_4942,C
sentence_4943,B
sentence_4944,C
sentence_4945,C
sentence_4946,C
sentence_4947,B
sentence_4948,C
sentence_4949,A
sentence_4950,A
sentence_4951,C
sentence_4952,A
sentence_4953,A
sentence_4954,C
sentence_4955,A
sentence_4956,C
sentence_4957,C
sentence_4958,B
sentence_4959,A
sentence_4960,B
sentence_4961,C
sentence_4962,A
sentence_4963,A
sentence_4964,A
sentence_4965,A
sentence_4966,A
sentence_4967,C
sentence_4968,C
sentence_4969,C
sentence_4970,C
sentence_4971,C
sentence_4972,C
sentence_4973,C
sentence_4974,C
sentence_4975,C
sentence_4976,A
sentence_4977,C
sentence_4978,B
sentence_4979,A
sentence_4980,B
sentence_4981,C
sentence_4982,B
sentence_4983,B
sentence_4984,A
sentence_4985,A
sentence_4986,B
sentence_4987,C
sentence_4988,A
sentence_4989,C
sentence_4990,A
sentence_4991,A
sentence_4992,C
sentence_4993,B
sentence_4994,B
sentence_4995,C
sentence_4996,B
sentence_4997,C
sentence_4998,B
sentence_4999,B
sentence_5000,B
sentence_5001,B
sentence_5002,C
sentence_5003,A
sentence_5004,A
sentence_5005,A
sentence_5006,C
sentence_5007,B
sentence_5008,C
sentence_5009,C
sentence_5010,B
sentence_5011,C
sentence_5012,C
sentence_5013,A
sentence_5014,A
sentence_5015,A
sentence_5016,A
sentence_5017,A
sentence_5018,A
sentence_5019,A
sentence_5020,B
sentence_5021,C
sentence_5022,B
sentence_5023,B
sentence_5024,C
sentence_5025,A
sentence_5026,A
sentence_5027,B
sentence_5028,B
sentence_5029,A
sentence_5030,A
sentence_5031,B
sentence_5032,A
sentence_5033,B
sentence_5034,C
sentence_5035,B
sentence_5036,C
sentence_5037,A
sentence_5038,C
sentence_5039,C
sentence_5040,B
sentence_5041,A
sentence_5042,B
sentence_5043,C
sentence_5044,B
sentence_5045,C
sentence_5046,A
sentence_5047,A
sentence_5048,C
sentence_5049,C
sentence_5050,B
sentence_5051,B
sentence_5052,B
sentence_5053,C
sentence_5054,B
sentence_5055,C
sentence_5056,B
sentence_5057,B
sentence_5058,B
sentence_5059,A
sentence_5060,B
sentence_5061,C
sentence_5062,A
sentence_5063,B
sentence_5064,B
sentence_5065,C
sentence_5066,B
sentence_5067,A
sentence_5068,B
sentence_5069,A
sentence_5070,B
sentence_5071,A
sentence_5072,B
sentence_5073,C
sentence_5074,C
sentence_5075,B
sentence_5076,C
sentence_5077,B
sentence_5078,C
sentence_5079,B
sentence_5080,A
sentence_5081,A
sentence_5082,C
sentence_5083,B
sentence_5084,A
sentence_5085,A
sentence_5086,C
sentence_5087,A
sentence_5088,C
sentence_5089,B
sentence_5090,C
sentence_5091,C
sentence_5092,A
sentence_5093,B
sentence_5094,B
sentence_5095,A
sentence_5096,B
sentence_5097,A
sentence_5098,C
sentence_5099,A
sentence_5100,B
sentence_5101,B
sentence_5102,C
sentence_5103,B
sentence_5104,C
sentence_5105,B
sentence_5106,B
sentence_5107,A
sentence_5108,A
sentence_5109,A
sentence_5110,A
sentence_5111,A
sentence_5112,A
sentence_5113,B
sentence_5114,B
sentence_5115,B
sentence_5116,A
sentence_5117,C
sentence_5118,C
sentence_5119,A
sentence_5120,C
sentence_5121,A
sentence_5122,A
sentence_5123,B
sentence_5124,A
sentence_5125,A
sentence_5126,B
sentence_5127,A
sentence_5128,C
sentence_5129,C
sentence_5130,B
sentence_5131,A
sentence_5132,B
sentence_5133,C
sentence_5134,B
sentence_5135,B
sentence_5136,B
sentence_5137,B
sentence_5138,C
sentence_5139,B
sentence_5140,B
sentence_5141,B
sentence_5142,C
sentence_5143,B
sentence_5144,A
sentence_5145,A
sentence_5146,A
sentence_5147,A
sentence_5148,C
sentence_5149,C
sentence_5150,A
sentence_5151,B
sentence_5152,B
sentence_5153,A
sentence_5154,A
sentence_5155,B
sentence_5156,B
sentence_5157,B
sentence_5158,C
sentence_5159,A
sentence_5160,C
sentence_5161,A
sentence_5162,B
sentence_5163,C
sentence_5164,B
sentence_5165,B
sentence_5166,C
sentence_5167,A
sentence_5168,C
sentence_5169,B
sentence_5170,C
sentence_5171,B
sentence_5172,A
sentence_5173,A
sentence_5174,B
sentence_5175,B
sentence_5176,A
sentence_5177,B
sentence_5178,B
sentence_5179,B
sentence_5180,B
sentence_5181,C
sentence_5182,A
sentence_5183,B
sentence_5184,C
sentence_5185,A
sentence_5186,A
sentence_5187,A
sentence_5188,C
sentence_5189,C
sentence_5190,A
sentence_5191,A
sentence_5192,B
sentence_5193,A
sentence_5194,B
sentence_5195,A
sentence_5196,C
sentence_5197,A
sentence_5198,B
sentence_5199,A
sentence_5200,A
sentence_5201,C
sentence_5202,B
sentence_5203,B
sentence_5204,C
sentence_5205,C
sentence_5206,B
sentence_5207,C
sentence_5208,B
sentence_5209,A
sentence_5210,A
sentence_5211,C
sentence_5212,C
sentence_5213,B
sentence_5214,C
sentence_5215,C
sentence_5216,B
sentence_5217,A
sentence_5218,B
sentence_5219,B
sentence_5220,B
sentence_5221,A
sentence_5222,C
sentence_5223,C
sentence_5224,C
sentence_5225,C
sentence_5226,B
sentence_5227,C
sentence_5228,C
sentence_5229,C
sentence_5230,C
sentence_5231,B
sentence_5232,C
sentence_5233,B
sentence_5234,C
sentence_5235,B
sentence_5236,C
sentence_5237,A
sentence_5238,B
sentence_5239,C
sentence_5240,B
sentence_5241,A
sentence_5242,B
sentence_5243,C
sentence_5244,B
sentence_5245,B
sentence_5246,B
sentence_5247,B
sentence_5248,B
sentence_5249,C
sentence_5250,B
sentence_5251,B
sentence_5252,C
sentence_5253,A
sentence_5254,B
sentence_5255,B
sentence_5256,A
sentence_5257,C
sentence_5258,B
sentence_5259,A
sentence_5260,C
sentence_5261,C
sentence_5262,B
sentence_5263,B
sentence_5264,B
sentence_5265,B
sentence_5266,B
sentence_5267,C
sentence_5268,B
sentence_5269,A
sentence_5270,B
sentence_5271,A
sentence_5272,B
sentence_5273,A
sentence_5274,A
sentence_5275,C
sentence_5276,B
sentence_5277,C
sentence_5278,C
sentence_5279,B
sentence_5280,B
sentence_5281,C
sentence_5282,A
sentence_5283,C
sentence_5284,B
sentence_5285,C
sentence_5286,A
sentence_5287,B
sentence_5288,C
sentence_5289,C
sentence_5290,A
sentence_5291,C
sentence_5292,B
sentence_5293,C
sentence_5294,C
sentence_5295,A
sentence_5296,C
sentence_5297,C
sentence_5298,A
sentence_5299,B
sentence_5300,C
sentence_5301,C
sentence_5302,C
sentence_5303,A
sentence_5304,B
sentence_5305,C
sentence_5306,A
sentence_5307,C
sentence_5308,A
sentence_5309,B
sentence_5310,C
sentence_5311,A
sentence_5312,C
sentence_5313,B
sentence_5314,A
sentence_5315,A
sentence_5316,B
sentence_5317,B
sentence_5318,A
sentence_5319,C
sentence_5320,A
sentence_5321,B
sentence_5322,B
sentence_5323,C
sentence_5324,C
sentence_5325,A
sentence_5326,A
sentence_5327,B
sentence_5328,B
sentence_5329,B
sentence_5330,B
sentence_5331,A
sentence_5332,A
sentence_5333,B
sentence_5334,A
sentence_5335,C
sentence_5336,B
sentence_5337,C
sentence_5338,C
sentence_5339,B
sentence_5340,A
sentence_5341,B
sentence_5342,B
sentence_5343,A
sentence_5344,C
sentence_5345,B
sentence_5346,B
sentence_5347,C
sentence_5348,C
sentence_5349,C
sentence_5350,A
sentence_5351,B
sentence_5352,A
sentence_5353,C
sentence_5354,C
sentence_5355,C
sentence_5356,A
sentence_5357,B
sentence_5358,C
sentence_5359,A
sentence_5360,A
sentence_5361,A
sentence_5362,C
sentence_5363,A
sentence_5364,B
sentence_5365,C
sentence_5366,C
sentence_5367,B
sentence_5368,B
sentence_5369,B
sentence_5370,C
sentence_5371,C
sentence_5372,B
sentence_5373,C
sentence_5374,A
sentence_5375,C
sentence_5376,A
sentence_5377,B
sentence_5378,C
sentence_5379,C
sentence_5380,C
sentence_5381,B
sentence_5382,C
sentence_5383,A
sentence_5384,C
sentence_5385,C
sentence_5386,C
sentence_5387,A
sentence_5388,B
sentence_5389,A
sentence_5390,A
sentence_5391,C
sentence_5392,B
sentence_5393,A
sentence_5394,C
sentence_5395,C
sentence_5396,C
sentence_5397,B
sentence_5398,C
sentence_5399,A
sentence_5400,C
sentence_5401,A
sentence_5402,C
sentence_5403,A
sentence_5404,B
sentence_5405,A
sentence_5406,A
sentence_5407,A
sentence_5408,B
sentence_5409,A
sentence_5410,C
sentence_5411,B
sentence_5412,C
sentence_5413,B
sentence_5414,C
sentence_5415,C
sentence_5416,A
sentence_5417,C
sentence_5418,A
sentence_5419,B
sentence_5420,B
sentence_5421,C
sentence_5422,C
sentence_5423,C
sentence_5424,A
sentence_5425,B
sentence_5426,A
sentence_5427,C
sentence_5428,B
sentence_5429,A
sentence_5430,A
sentence_5431,C
sentence_5432,C
sentence_5433,C
sentence_5434,A
sentence_5435,C
sentence_5436,B
sentence_5437,A
sentence_5438,B
sentence_5439,B
sentence_5440,C
sentence_5441,B
sentence_5442,A
sentence_5443,A
sentence_5444,B
sentence_5445,A
sentence_5446,B
sentence_5447,C
sentence_5448,B
sentence_5449,A
sentence_5450,C
sentence_5451,B
sentence_5452,A
sentence_5453,C
sentence_5454,A
sentence_5455,C
sentence_5456,A
sentence_5457,A
sentence_5458,A
sentence_5459,B
sentence_5460,C
sentence_5461,B
sentence_5462,B
sentence_5463,A
sentence_5464,C
sentence_5465,B
sentence_5466,C
sentence_5467,B
sentence_5468,A
sentence_5469,B
sentence_5470,B
sentence_5471,C
sentence_5472,A
sentence_5473,C
sentence_5474,A
sentence_5475,C
sentence_5476,B
sentence_5477,B
sentence_5478,B
sentence_5479,B
sentence_5480,B
sentence_5481,A
sentence_5482,A
sentence_5483,A
sentence_5484,C
sentence_5485,A
sentence_5486,C
sentence_5487,B
sentence_5488,B
sentence_5489,C
sentence_5490,C
sentence_5491,B
sentence_5492,C
sentence_5493,C
sentence_5494,A
sentence_5495,B
sentence_5496,B
sentence_5497,A
sentence_5498,C
sentence_5499,B
sentence_5500,B
sentence_5501,A
sentence_5502,A
sentence_5503,C
sentence_5504,A
sentence_5505,A
sentence_5506,C
sentence_5507,B
sentence_5508,A
sentence_5509,B
sentence_5510,C
sentence_5511,C
sentence_5512,C
sentence_5513,B
sentence_5514,B
sentence_5515,B
sentence_5516,A
sentence_5517,B
sentence_5518,C
sentence_5519,A
sentence_5520,A
sentence_5521,B
sentence_5522,B
sentence_5523,C
sentence_5524,C
sentence_5525,A
sentence_5526,A
sentence_5527,B
sentence_5528,B
sentence_5529,C
sentence_5530,B
sentence_5531,B
sentence_5532,C
sentence_5533,A
sentence_5534,B
sentence_5535,B
sentence_5536,B
sentence_5537,C
sentence_5538,C
sentence_5539,C
sentence_5540,B
sentence_5541,A
sentence_5542,A
sentence_5543,B
sentence_5544,B
sentence_5545,C
sentence_5546,B
sentence_5547,A
sentence_5548,A
sentence_5549,C
sentence_5550,C
sentence_5551,B
sentence_5552,C
sentence_5553,C
sentence_5554,C
sentence_5555,B
sentence_5556,A
sentence_5557,C
sentence_5558,C
sentence_5559,A
sentence_5560,B
sentence_5561,B
sentence_5562,C
sentence_5563,B
sentence_5564,C
sentence_5565,A
sentence_5566,C
sentence_5567,B
sentence_5568,A
sentence_5569,C
sentence_5570,A
sentence_5571,B
sentence_5572,C
sentence_5573,C
sentence_5574,B
sentence_5575,B
sentence_5576,B
sentence_5577,B
sentence_5578,B
sentence_5579,A
sentence_5580,B
sentence_5581,A
sentence_5582,A
sentence_5583,C
sentence_5584,A
sentence_5585,A
sentence_5586,C
sentence_5587,B
sentence_5588,C
sentence_5589,B
sentence_5590,C
sentence_5591,A
sentence_5592,B
sentence_5593,A
sentence_5594,B
sentence_5595,A
sentence_5596,C
sentence_5597,C
sentence_5598,A
sentence_5599,C
sentence_5600,B
sentence_5601,B
sentence_5602,C
sentence_5603,B
sentence_5604,C
sentence_5605,A
sentence_5606,B
sentence_5607,A
sentence_5608,A
sentence_5609,C
sentence_5610,B
sentence_5611,C
sentence_5612,C
sentence_5613,A
sentence_5614,A
sentence_5615,C
sentence_5616,C
sentence_5617,B
sentence_5618,A
sentence_5619,A
sentence_5620,A
sentence_5621,C
sentence_5622,B
sentence_5623,B
sentence_5624,A
sentence_5625,B
sentence_5626,C
sentence_5627,A
sentence_5628,C
sentence_5629,B
sentence_5630,B
sentence_5631,B
sentence_5632,C
sentence_5633,C
sentence_5634,C
sentence_5635,B
sentence_5636,B
sentence_5637,B
sentence_5638,C
sentence_5639,C
sentence_5640,A
sentence_5641,C
sentence_5642,A
sentence_5643,C
sentence_5644,A
sentence_5645,A
sentence_5646,C
sentence_5647,C
sentence_5648,A
sentence_5649,C
sentence_5650,A
sentence_5651,B
sentence_5652,A
sentence_5653,A
sentence_5654,B
sentence_5655,A
sentence_5656,A
sentence_5657,B
sentence_5658,B
sentence_5659,A
sentence_5660,A
sentence_5661,B
sentence_5662,A
sentence_5663,C
sentence_5664,B
sentence_5665,B
sentence_5666,B
sentence_5667,C
sentence_5668,C
sentence_5669,B
sentence_5670,C
sentence_5671,A
sentence_5672,A
sentence_5673,B
sentence_5674,A
sentence_5675,B
sentence_5676,B
sentence_5677,B
sentence_5678,A
sentence_5679,B
sentence_5680,A
sentence_5681,C
sentence_5682,B
sentence_5683,A
sentence_5684,A
sentence_5685,A
sentence_5686,A
sentence_5687,A
sentence_5688,B
sentence_5689,B
sentence_5690,B
sentence_5691,C
sentence_5692,A
sentence_5693,B
sentence_5694,C
sentence_5695,C
sentence_5696,A
sentence_5697,C
sentence_5698,B
sentence_5699,B
sentence_5700,C
sentence_5701,C
sentence_5702,C
sentence_5703,B
sentence_5704,C
sentence_5705,B
sentence_5706,B
sentence_5707,C
sentence_5708,C
sentence_5709,B
sentence_5710,A
sentence_5711,A
sentence_5712,C
sentence_5713,C
sentence_5714,A
sentence_5715,C
sentence_5716,A
sentence_5717,C
sentence_5718,A
sentence_5719,C
sentence_5720,A
sentence_5721,B
sentence_5722,B
sentence_5723,A
sentence_5724,B
sentence_5725,A
sentence_5726,B
sentence_5727,C
sentence_5728,C
sentence_5729,B
sentence_5730,A
sentence_5731,C
sentence_5732,A
sentence_5733,C
sentence_5734,A
sentence_5735,A
sentence_5736,A
sentence_5737,A
sentence_5738,C
sentence_5739,B
sentence_5740,B
sentence_5741,C
sentence_5742,C
sentence_5743,A
sentence_5744,C
sentence_5745,C
sentence_5746,B
sentence_5747,A
sentence_5748,C
sentence_5749,A
sentence_5750,C
sentence_5751,C
sentence_5752,C
sentence_5753,B
sentence_5754,C
sentence_5755,A
sentence_5756,A
sentence_5757,C
sentence_5758,C
sentence_5759,A
sentence_5760,B
sentence_5761,C
sentence_5762,A
sentence_5763,B
sentence_5764,B
sentence_5765,A
sentence_5766,A
sentence_5767,A
sentence_5768,A
sentence_5769,C
sentence_5770,A
sentence_5771,C
sentence_5772,C
sentence_5773,C
sentence_5774,C
sentence_5775,A
sentence_5776,C
sentence_5777,A
sentence_5778,B
sentence_5779,A
sentence_5780,B
sentence_5781,C
sentence_5782,C
sentence_5783,A
sentence_5784,C
sentence_5785,B
sentence_5786,A
sentence_5787,A
sentence_5788,B
sentence_5789,A
sentence_5790,C
sentence_5791,B
sentence_5792,A
sentence_5793,B
sentence_5794,B
sentence_5795,B
sentence_5796,C
sentence_5797,A
sentence_5798,B
sentence_5799,B
sentence_5800,C
sentence_5801,C
sentence_5802,C
sentence_5803,A
sentence_5804,A
sentence_5805,C
sentence_5806,A
sentence_5807,B
sentence_5808,A
sentence_5809,A
sentence_5810,C
sentence_5811,C
sentence_5812,A
sentence_5813,C
sentence_5814,C
sentence_5815,C
sentence_5816,C
sentence_5817,B
sentence_5818,B
sentence_5819,B
sentence_5820,C
sentence_5821,A
sentence_5822,B
sentence_5823,A
sentence_5824,C
sentence_5825,A
sentence_5826,C
sentence_5827,A
sentence_5828,C
sentence_5829,A
sentence_5830,A
sentence_5831,B
sentence_5832,A
sentence_5833,B
sentence_5834,A
sentence_5835,C
sentence_5836,B
sentence_5837,B
sentence_5838,C
sentence_5839,A
sentence_5840,B
sentence_5841,C
sentence_5842,B
sentence_5843,B
sentence_5844,A
sentence_5845,A
sentence_5846,A
sentence_5847,A
sentence_5848,C
sentence_5849,B
sentence_5850,B
sentence_5851,B
sentence_5852,A
sentence_5853,B
sentence_5854,A
sentence_5855,B
sentence_5856,C
sentence_5857,B
sentence_5858,B
sentence_5859,A
sentence_5860,B
sentence_5861,C
sentence_5862,B
sentence_5863,C
sentence_5864,B
sentence_5865,A
sentence_5866,B
sentence_5867,B
sentence_5868,A
sentence_5869,B
sentence_5870,B
sentence_5871,C
sentence_5872,B
sentence_5873,A
sentence_5874,B
sentence_5875,A
sentence_5876,A
sentence_5877,B
sentence_5878,A
sentence_5879,B
sentence_5880,A
sentence_5881,C
sentence_5882,B
sentence_5883,C
sentence_5884,C
sentence_5885,A
sentence_5886,C
sentence_5887,A
sentence_5888,C
sentence_5889,C
sentence_5890,C
sentence_5891,C
sentence_5892,A
sentence_5893,C
sentence_5894,C
sentence_5895,A
sentence_5896,B
sentence_5897,B
sentence_5898,B
sentence_5899,B
sentence_5900,B
sentence_5901,B
sentence_5902,C
sentence_5903,A
sentence_5904,B
sentence_5905,A
sentence_5906,A
sentence_5907,C
sentence_5908,C
sentence_5909,A
sentence_5910,B
sentence_5911,C
sentence_5912,B
sentence_5913,B
sentence_5914,A
sentence_5915,C
sentence_5916,B
sentence_5917,A
sentence_5918,A
sentence_5919,A
sentence_5920,B
sentence_5921,C
sentence_5922,A
sentence_5923,A
sentence_5924,B
sentence_5925,A
sentence_5926,A
sentence_5927,B
sentence_5928,B
sentence_5929,A
sentence_5930,B
sentence_5931,C
sentence_5932,A
sentence_5933,B
sentence_5934,A
sentence_5935,B
sentence_5936,B
sentence_5937,B
sentence_5938,C
sentence_5939,B
sentence_5940,A
sentence_5941,A
sentence_5942,C
sentence_5943,C
sentence_5944,C
sentence_5945,C
sentence_5946,C
sentence_5947,C
sentence_5948,B
sentence_5949,C
sentence_5950,C
sentence_5951,B
sentence_5952,C
sentence_5953,C
sentence_5954,C
sentence_5955,A
sentence_5956,C
sentence_5957,C
sentence_5958,A
sentence_5959,C
sentence_5960,C
sentence_5961,C
sentence_5962,B
sentence_5963,B
sentence_5964,B
sentence_5965,C
sentence_5966,C
sentence_5967,A
sentence_5968,C
sentence_5969,B
sentence_5970,C
sentence_5971,C
sentence_5972,C
sentence_5973,B
sentence_5974,B
sentence_5975,B
sentence_5976,A
sentence_5977,B
sentence_5978,A
sentence_5979,C
sentence_5980,C
sentence_5981,A
sentence_5982,B
sentence_5983,B
sentence_5984,B
sentence_5985,A
sentence_5986,C
sentence_5987,C
sentence_5988,C
sentence_5989,C
sentence_5990,C
sentence_5991,B
sentence_5992,A
sentence_5993,B
sentence_5994,A
sentence_5995,C
sentence_5996,A
sentence_5997,B
sentence_5998,A
sentence_5999,B
sentence_6000,B
sentence_6001,C
sentence_6002,B
sentence_6003,C
sentence_6004,A
sentence_6005,A
sentence_6006,C
sentence_6007,C
sentence_6008,A
sentence_6009,B
sentence_6010,B
sentence_6011,A
sentence_6012,B
sentence_6013,A
sentence_6014,C
sentence_6015,C
sentence_6016,B
sentence_6017,B
sentence_6018,C
sentence_6019,C
sentence_6020,B
sentence_6021,A
sentence_6022,C
sentence_6023,C
sentence_6024,B
sentence_6025,A
sentence_6026,A
sentence_6027,B
sentence_6028,B
sentence_6029,C
sentence_6030,A
sentence_6031,C
sentence_6032,C
sentence_6033,B
sentence_6034,B
sentence_6035,C
sentence_6036,C
sentence_6037,C
sentence_6038,B
sentence_6039,C
sentence_6040,C
sentence_6041,B
sentence_6042,A
sentence_6043,B
sentence_6044,B
sentence_6045,C
sentence_6046,C
sentence_6047,C
sentence_6048,B
sentence_6049,C
sentence_6050,C
sentence_6051,C
sentence_6052,C
sentence_6053,A
sentence_6054,C
sentence_6055,B
sentence_6056,B
sentence_6057,C
sentence_6058,C
sentence_6059,A
sentence_6060,C
sentence_6061,A
sentence_6062,A
sentence_6063,B
sentence_6064,C
sentence_6065,B
sentence_6066,C
sentence_6067,A
sentence_6068,C
sentence_6069,B
sentence_6070,A
sentence_6071,C
sentence_6072,A
sentence_6073,B
sentence_6074,B
sentence_6075,C
sentence_6076,B
sentence_6077,B
sentence_6078,A
sentence_6079,C
sentence_6080,A
sentence_6081,B
sentence_6082,B
sentence_6083,B
sentence_6084,C
sentence_6085,C
sentence_6086,A
sentence_6087,A
sentence_6088,A
sentence_6089,A
sentence_6090,C
sentence_6091,A
sentence_6092,A
sentence_6093,B
sentence_6094,C
sentence_6095,C
sentence_6096,B
sentence_6097,C
sentence_6098,C
sentence_6099,C
sentence_6100,A
sentence_6101,B
sentence_6102,A
sentence_6103,B
sentence_6104,C
sentence_6105,B
sentence_6106,A
sentence_6107,B
sentence_6108,C
sentence_6109,B
sentence_6110,B
sentence_6111,C
sentence_6112,C
sentence_6113,B
sentence_6114,C
sentence_6115,B
sentence_6116,A
sentence_6117,B
sentence_6118,A
sentence_6119,C
sentence_6120,A
sentence_6121,C
sentence_6122,B
sentence_6123,B
sentence_6124,A
sentence_6125,B
sentence_6126,C
sentence_6127,B
sentence_6128,A
sentence_6129,C
sentence_6130,C
sentence_6131,B
sentence_6132,B
sentence_6133,B
sentence_6134,C
sentence_6135,A
sentence_6136,B
sentence_6137,C
sentence_6138,C
sentence_6139,A
sentence_6140,C
sentence_6141,C
sentence_6142,C
sentence_6143,B
sentence_6144,B
sentence_6145,C
sentence_6146,C
sentence_6147,B
sentence_6148,B
sentence_6149,B
sentence_6150,C
sentence_6151,B
sentence_6152,C
sentence_6153,C
sentence_6154,C
sentence_6155,C
sentence_6156,A
sentence_6157,A
sentence_6158,A
sentence_6159,C
sentence_6160,A
sentence_6161,C
sentence_6162,A
sentence_6163,B
sentence_6164,C
sentence_6165,B
sentence_6166,C
sentence_6167,A
sentence_6168,C
sentence_6169,A
sentence_6170,A
sentence_6171,A
sentence_6172,A
sentence_6173,B
sentence_6174,A
sentence_6175,A
sentence_6176,C
sentence_6177,C
sentence_6178,B
sentence_6179,B
sentence_6180,B
sentence_6181,A
sentence_6182,A
sentence_6183,B
sentence_6184,A
sentence_6185,B
sentence_6186,C
sentence_6187,B
sentence_6188,B
sentence_6189,C
sentence_6190,A
sentence_6191,B
sentence_6192,B
sentence_6193,A
sentence_6194,B
sentence_6195,B
sentence_6196,C
sentence_6197,C
sentence_6198,C
sentence_6199,B
sentence_6200,B
sentence_6201,B
sentence_6202,C
sentence_6203,B
sentence_6204,C
sentence_6205,B
sentence_6206,B
sentence_6207,B
sentence_6208,C
sentence_6209,B
sentence_6210,B
sentence_6211,A
sentence_6212,A
sentence_6213,A
sentence_6214,C
sentence_6215,A
sentence_6216,A
sentence_6217,B
sentence_6218,B
sentence_6219,C
sentence_6220,A
sentence_6221,A
sentence_6222,C
sentence_6223,B
sentence_6224,A
sentence_6225,B
sentence_6226,C
sentence_6227,C
sentence_6228,A
sentence_6229,A
sentence_6230,B
sentence_6231,A
sentence_6232,B
sentence_6233,B
sentence_6234,C
sentence_6235,B
sentence_6236,C
sentence_6237,B
sentence_6238,B
sentence_6239,A
sentence_6240,A
sentence_6241,C
sentence_6242,C
sentence_6243,B
sentence_6244,C
sentence_6245,B
sentence_6246,B
sentence_6247,B
sentence_6248,C
sentence_6249,A
sentence_6250,A
sentence_6251,A
sentence_6252,A
sentence_6253,B
sentence_6254,B
sentence_6255,C
sentence_6256,B
sentence_6257,A
sentence_6258,A
sentence_6259,C
sentence_6260,A
sentence_6261,A
sentence_6262,B
sentence_6263,C
sentence_6264,A
sentence_6265,B
sentence_6266,C
sentence_6267,C
sentence_6268,C
sentence_6269,C
sentence_6270,A
sentence_6271,A
sentence_6272,A
sentence_6273,A
sentence_6274,C
sentence_6275,C
sentence_6276,A
sentence_6277,B
sentence_6278,A
sentence_6279,B
sentence_6280,A
sentence_6281,A
sentence_6282,B
sentence_6283,A
sentence_6284,C
sentence_6285,A
sentence_6286,C
sentence_6287,C
sentence_6288,A
sentence_6289,C
sentence_6290,B
sentence_6291,B
sentence_6292,C
sentence_6293,A
sentence_6294,A
sentence_6295,C
sentence_6296,C
sentence_6297,B
sentence_6298,B
sentence_6299,B
sentence_6300,B
sentence_6301,A
sentence_6302,A
sentence_6303,A
sentence_6304,A
sentence_6305,A
sentence_6306,B
sentence_6307,C
sentence_6308,A
sentence_6309,C
sentence_6310,A
sentence_6311,A
sentence_6312,C
sentence_6313,B
sentence_6314,A
sentence_6315,C
sentence_6316,A
sentence_6317,A
sentence_6318,C
sentence_6319,B
sentence_6320,B
sentence_6321,A
sentence_6322,A
sentence_6323,B
sentence_6324,C
sentence_6325,C
sentence_6326,B
sentence_6327,C
sentence_6328,C
sentence_6329,B
sentence_6330,B
